time,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,temperature_2m,relative_humidity_2m,wind_speed_10m,wind_direction_10m,surface_pressure
9/25/2024 22:00,16.4,23.4,484,11.3,4.7,71,20.7,98,1.4,203,871.5
9/25/2024 23:00,14.7,21,416,8.9,4.5,73,20.5,99,2.7,180,871.2
9/26/2024 0:00,14.1,20.1,405,8.5,4.6,71,20.6,98,1.2,231,871.1
9/26/2024 1:00,13.8,19.7,419,9,4.9,67,20.3,100,0.4,243,870.5
9/26/2024 2:00,13.5,19.3,434,9.5,5.2,64,20.1,98,2.1,290,869.9
9/26/2024 3:00,13.4,19.2,437,9.7,5.5,61,19.7,100,1.4,230,869.2
9/26/2024 4:00,13,18.5,441,9.9,5.7,58,19.7,99,3.6,131,869.2
9/26/2024 5:00,13.9,19.8,432,9.1,6.3,56,19.7,99,5.4,124,869.4
9/26/2024 6:00,13.4,19.1,450,10.2,6.4,55,19.9,95,5.6,151,870
9/26/2024 7:00,13.4,19.1,473,11.7,6.4,53,20.8,89,2.3,180,870.6
9/26/2024 8:00,12.4,17.7,471,12.1,6.2,53,22,81,1.9,253,871.5
9/26/2024 9:00,11,15.7,422,10.5,5.5,56,22.5,79,1.4,50,871.8
9/26/2024 10:00,7.3,10.4,349,7.9,4.4,60,23.4,78,3.8,90,872.3
9/26/2024 11:00,5.9,8.5,291,5.8,3.6,64,23.3,79,6.3,70,871.7
9/26/2024 12:00,4.7,6.8,262,4.5,3.2,70,22.4,84,5.2,78,870.6
9/26/2024 13:00,4.4,6.3,249,3.6,2.9,76,22.4,85,5,111,869.9
9/26/2024 14:00,4.1,5.9,248,3.6,2.7,78,22.1,88,6,115,869.2
9/26/2024 15:00,3.4,4.9,265,5.2,2.4,73,21.8,91,7.4,97,869.2
9/26/2024 16:00,3.7,5.3,293,7.8,2.2,65,21.1,93,7.3,100,869.2
9/26/2024 17:00,5.6,8,308,9.2,2.8,60,20.7,95,5.5,117,869.5
9/26/2024 18:00,6,8.5,297,8.7,2.6,59,20.7,94,5.9,110,870.3
9/26/2024 19:00,5.3,7.6,281,8,2.4,57,20.4,95,7.8,112,871.2
9/26/2024 20:00,4.7,6.7,265,7.3,2.2,55,20.1,96,7.9,106,871.5
9/26/2024 21:00,4.4,6.2,250,6.7,2,53,20,96,8.2,109,871.8
9/26/2024 22:00,3.4,4.9,236,6.2,1.9,52,19.8,97,7.3,115,871.7
9/26/2024 23:00,2.8,4,223,5.6,1.8,51,19.6,98,4.5,127,871.1
9/27/2024 0:00,2.4,3.4,211,4.8,1.7,50,19.7,97,4.5,119,870.9
9/27/2024 1:00,2.2,3.1,201,4,1.6,50,19.8,95,6.7,117,870.8
9/27/2024 2:00,1.9,2.7,193,3.4,1.6,50,19.6,96,6.9,99,870.3
9/27/2024 3:00,1.9,2.7,186,3.2,1.6,50,19.4,96,6.4,128,869.7
9/27/2024 4:00,2,2.8,182,3.3,1.8,50,19.2,96,7.3,118,869.8
9/27/2024 5:00,1.5,2.2,176,4,2.5,48,19,98,8.3,101,869.7
9/27/2024 6:00,2.5,3.5,218,6,2.9,44,19.1,98,7.2,118,870.6
9/27/2024 7:00,3.6,5.1,274,8.7,3.3,39,19.4,97,7.3,130,871.1
9/27/2024 8:00,4.2,6,306,10.1,3.7,37,19.9,95,6.3,114,871.5
9/27/2024 9:00,4.5,6.4,290,9.1,3.8,40,20.5,93,4.9,126,872.6
9/27/2024 10:00,3.1,4.5,249,6.8,3.9,44,20.6,92,5.6,135,872.7
9/27/2024 11:00,2.9,4.1,218,5.2,3.8,48,20.3,93,4.6,111,872.1
9/27/2024 12:00,2.8,4,207,4.7,3.6,49,20,94,6.9,84,871.1
9/27/2024 13:00,3.1,4.4,207,4.9,3.4,48,19.3,92,4.5,61,870.2
9/27/2024 14:00,3,4.2,218,5.7,3.3,46,18.9,90,2.6,78,869.6
9/27/2024 15:00,2.9,4.2,250,7.7,3.3,43,18.9,90,4.1,135,869.1
9/27/2024 16:00,3.5,5,294,10.4,3.4,39,19,90,3.8,90,869.6
9/27/2024 17:00,8.2,11.7,406,15.5,4.4,36,18.7,92,6.5,96,870
9/27/2024 18:00,6.7,9.5,392,14.5,4.3,36,19.1,96,8,113,870.5
9/27/2024 19:00,6.7,9.5,371,13,4.2,36,19.3,96,8,121,871.4
9/27/2024 20:00,6.3,8.9,348,11.5,4,37,19.2,95,8.1,119,872
9/27/2024 21:00,5.6,8,321,10,3.7,39,19.1,95,8.1,115,872.4
9/27/2024 22:00,4.6,6.6,291,8.5,3.3,42,18.9,94,8.6,121,871.9
9/27/2024 23:00,3.7,5.2,264,7.2,3.1,44,18.7,95,8,124,871.3
9/28/2024 0:00,3.1,4.4,242,6.1,3,46,18.6,96,7.3,123,870.8
9/28/2024 1:00,2.6,3.6,223,5.1,3.1,49,18.7,96,7.4,133,870.3
9/28/2024 2:00,2.5,3.5,210,4.4,3.3,50,18.8,96,7.3,120,869.8
9/28/2024 3:00,2.3,3.2,201,4,3.7,50,18.8,96,7.6,126,869.7
9/28/2024 4:00,2.1,2.9,197,4,4.3,49,18.8,96,8.1,114,870
9/28/2024 5:00,0.4,0.5,231,6.1,8.9,37,18.5,97,9.3,114,870.2
9/28/2024 6:00,0.9,1.3,274,8,9.3,32,18.4,97,9.2,125,870.3
9/28/2024 7:00,1.6,2.3,333,10.6,9.9,25,18.2,97,8.3,134,870.7
9/28/2024 8:00,1.4,2,374,12.3,10.5,21,18.6,96,6.8,125,871.1
9/28/2024 9:00,1.5,2.1,378,12.4,11,22,18.6,95,6.4,144,871.8
9/28/2024 10:00,1.7,2.5,363,11.7,11.4,26,19.4,93,5.6,165,872.1
9/28/2024 11:00,1.6,2.3,349,11,11.7,31,20.2,88,1.9,124,872.6
9/28/2024 12:00,1.9,2.8,339,10.4,11.8,36,19.8,91,3.6,117,871.9
9/28/2024 13:00,1.7,2.4,329,10,11.7,42,19.7,91,6.4,122,870.9
9/28/2024 14:00,2.2,3.1,333,10.3,11.4,46,19.4,92,6.2,105,870
9/28/2024 15:00,3.2,4.6,357,12,10.7,46,19.3,92,7.3,130,869.5
9/28/2024 16:00,3.3,4.8,393,14.5,9.8,43,19.4,93,6.2,123,869.8
9/28/2024 17:00,12.5,17.9,588,21.3,9.9,39,18.8,96,4.7,108,870.7
9/28/2024 18:00,14.8,21.1,667,24.9,10.5,34,19,96,4,129,871.5
9/28/2024 19:00,17.9,25.6,776,29.8,11.4,28,18.8,97,6.4,115,872.2
9/28/2024 20:00,17.5,24.9,856,33.1,12,23,18.5,97,5.9,117,872.7
9/28/2024 21:00,16.6,23.7,886,33.7,12.1,20,18.5,95,3.5,159,872.8
9/28/2024 22:00,17.2,24.5,888,32.7,12,19,18.3,97,3.2,161,872.8
9/28/2024 23:00,17.2,24.6,867,31.1,11.9,19,18.3,97,4,159,872.2
9/29/2024 0:00,17.2,24.6,819,28.7,12,20,18.3,97,3,166,871.4
9/29/2024 1:00,16.2,23.1,748,25.7,12.1,21,17.9,98,1.6,174,870.4
9/29/2024 2:00,13.7,19.6,679,22.9,12.2,23,18,97,1.6,186,870
9/29/2024 3:00,11.4,16.3,621,21.1,12.5,23,17.6,96,0.5,180,869.9
9/29/2024 4:00,10,14.2,565,19.6,12.7,23,17.8,95,2.2,156,870.2
9/29/2024 5:00,10.7,15.4,561,19.6,12,26,17.6,96,3,166,870.4
9/29/2024 6:00,12.1,17.3,479,15.4,10.3,42,18,99,5.7,145,870.8
9/29/2024 7:00,10.5,15,366,9.6,8,63,20.1,94,4.3,156,872.4
9/29/2024 8:00,9.4,13.4,279,5,6.1,81,22.1,86,0.5,180,873.7
9/29/2024 9:00,10.2,14.7,246,2.9,4.9,91,23.9,79,3.7,305,874.2
9/29/2024 10:00,11,15.8,240,2.1,4.2,96,25.2,74,6.6,311,874.4
9/29/2024 11:00,10.1,14.5,239,1.7,3.6,100,24.8,75,8.3,304,874
9/29/2024 12:00,10.6,15.2,235,1.3,3.3,103,24.3,78,8.4,305,873.2
9/29/2024 13:00,11,15.7,236,1.3,3.1,103,23.7,81,7.9,300,872.4
9/29/2024 14:00,10.8,15.4,246,2,3.1,102,23.7,84,6.9,293,871.7
9/29/2024 15:00,11.7,16.8,261,3.2,3.1,98,23.9,83,6,297,870.9
9/29/2024 16:00,11.8,16.9,286,5,3.2,92,23.4,84,6.1,293,870.5
9/29/2024 17:00,18.7,26.8,304,7.8,2.9,76,21.8,93,3.1,310,870.1
9/29/2024 18:00,20.5,29.3,370,10.9,3.6,71,20,96,3.3,347,871.2
9/29/2024 19:00,22.2,31.7,460,15.2,4.5,63,19.4,99,0.9,169,871.7
9/29/2024 20:00,22.6,32.2,530,18.4,5.2,57,19.2,99,1.8,186,871.9
9/29/2024 21:00,22.6,32.2,558,19.6,5.7,54,19.4,98,3.4,186,871.9
9/29/2024 22:00,23.1,32.9,565,19.8,6,53,19,99,3.1,190,871.6
9/29/2024 23:00,22.8,32.5,565,19.5,5.8,51,18.4,100,1.7,198,871.4
9/30/2024 0:00,23.6,33.5,566,18.8,4.7,48,18.5,100,1.9,202,871
9/30/2024 1:00,25.4,36.2,559,17.6,3.1,45,18.2,99,2.4,193,870.1
9/30/2024 2:00,27.4,39.1,539,16,1.9,44,17.9,100,2.5,188,869.6
9/30/2024 3:00,29.5,42,494,13.7,1.4,45,17.7,99,2.7,180,869.3
9/30/2024 4:00,31.1,44.4,436,10.9,1.2,47,17.4,99,2.5,172,869.6
9/30/2024 5:00,26.3,37.5,453,12.6,1,49,17.1,99,3.1,170,869.9
9/30/2024 6:00,28.8,41.1,406,10.2,1.4,61,18.1,99,1.8,169,870.7
9/30/2024 7:00,26.4,37.7,342,6.8,2,77,21.1,92,1.5,173,872.8
9/30/2024 8:00,22.3,31.9,293,4.1,2.3,91,23.3,83,0.9,323,873.6
9/30/2024 9:00,22.3,31.8,274,2.8,2.2,99,24.9,76,4.7,298,873.8
9/30/2024 10:00,22,31.4,271,2.1,2,104,25.8,74,7.3,308,873.5
9/30/2024 11:00,21.6,30.9,271,1.8,1.8,107,26.2,73,8.7,313,872.7
9/30/2024 12:00,21.5,30.9,267,1.5,1.8,110,26.7,73,9.8,306,871.9
9/30/2024 13:00,21.5,30.9,267,1.4,1.8,112,25.9,77,10.3,295,870.9
9/30/2024 14:00,20.1,28.8,277,2.1,1.9,111,25.4,78,9.7,297,870.3
9/30/2024 15:00,18.2,26.1,304,4,2,105,24.6,80,9.5,303,869.7
9/30/2024 16:00,18.2,26.1,341,6.6,2.3,97,23.5,85,8.2,310,869.2
9/30/2024 17:00,16.3,23.3,324,7.1,2.7,90,22,93,3.3,324,868.4
9/30/2024 18:00,17.4,24.8,344,7.7,2.9,87,20.4,98,1.3,180,869
9/30/2024 19:00,15.8,22.5,370,8.5,3.1,83,20,99,2.6,196,869.1
9/30/2024 20:00,15.7,22.4,388,9,3.1,80,19.5,99,3.2,214,869.3
9/30/2024 21:00,15.4,22.1,389,8.8,2.6,79,19.1,100,3.5,192,869.4
9/30/2024 22:00,14.7,21,381,8.2,1.9,78,19.2,100,2.7,188,869.2
9/30/2024 23:00,13.3,18.9,370,7.5,1.3,78,19.1,100,3.8,177,869
10/1/2024 0:00,12.7,18.2,356,6.7,1.1,79,18.7,100,3.6,177,868.3
10/1/2024 1:00,12.8,18.2,338,5.7,1.1,80,18.4,99,2.7,176,867.7
10/1/2024 2:00,11.9,16.9,322,4.9,1.1,81,18.4,99,1.3,172,867.4
10/1/2024 3:00,12,17.2,307,4.3,1.1,82,18.2,99,2.5,180,867.1
10/1/2024 4:00,10.3,14.8,295,4,1,82,17.8,99,2.2,171,867.1
10/1/2024 5:00,9.9,14.2,285,3.7,1.1,86,17.5,99,2.2,166,867.4
10/1/2024 6:00,10.2,14.6,295,4,1.3,88,18.5,99,4.5,166,868
10/1/2024 7:00,10.2,14.6,308,4.4,1.6,90,21.9,90,2.2,180,870
10/1/2024 8:00,9.9,14.2,316,4.4,1.8,94,24.1,78,1.5,45,871
10/1/2024 9:00,10.4,14.8,314,3.8,1.9,99,25.6,72,1.4,360,871.5
10/1/2024 10:00,10.8,15.4,308,2.8,1.8,105,27,66,2.9,313,871.5
10/1/2024 11:00,12.5,17.9,302,2.1,1.8,110,27.6,64,6,303,870.9
10/1/2024 12:00,13.7,19.6,297,1.8,1.7,113,27.2,67,7.7,288,869.9
10/1/2024 13:00,14.7,21,294,1.7,1.6,116,26.5,73,8.5,288,868.9
10/1/2024 14:00,16.2,23.3,299,2.2,1.7,116,25.8,76,7.5,287,868.3
10/1/2024 15:00,18.9,27.1,318,3.5,2,113,24.9,80,6.8,295,867.8
10/1/2024 16:00,22.2,32,345,5.3,2.4,108,23.9,85,7.6,295,867.7
10/1/2024 17:00,20.2,29.1,351,7.1,2.8,97,22.7,90,4.3,315,867.6
10/1/2024 18:00,21.9,31.7,359,7.3,3.3,96,21.1,98,3.6,9,867.8
10/1/2024 19:00,24.5,35.3,371,7.6,4,96,20.9,99,1,135,868.7
10/1/2024 20:00,27,39,379,7.7,4.4,95,20,100,1.3,164,869
10/1/2024 21:00,28.1,40.7,382,7.5,4.2,95,20.1,100,2.3,176,869.5
10/1/2024 22:00,28,40.5,382,7.1,3.7,95,19.7,100,3.8,177,869.3
10/1/2024 23:00,26.4,38.4,379,6.6,3.2,96,19.5,100,4.4,171,869
10/2/2024 0:00,25.4,37.3,371,5.9,2.9,97,19.1,100,4.6,169,868.5
10/2/2024 1:00,25.1,37,359,5,2.6,99,19.2,99,3.8,172,867.9
10/2/2024 2:00,23.9,35.3,352,4.4,2.4,100,19.5,99,3.5,171,867.9
10/2/2024 3:00,21,31,353,4.3,2.3,98,19.8,98,3.4,164,867.6
10/2/2024 4:00,18.6,27.9,357,4.4,2.3,95,20,98,2.8,145,867.6
10/2/2024 5:00,8.9,13.2,365,4,1.8,101,20.2,97,2.7,132,868.2
10/2/2024 6:00,11.8,17.9,367,4.2,1.8,104,21.4,96,2.1,110,869
10/2/2024 7:00,12.6,19.2,369,4.4,1.7,109,22.1,93,1.8,84,869.5
10/2/2024 8:00,13.6,20.5,368,4.3,1.7,115,23.7,84,1.5,150,870.3
10/2/2024 9:00,13.8,20.8,361,3.6,1.8,122,25.1,76,2.1,52,870.6
10/2/2024 10:00,14,21.2,351,2.7,2,130,25.9,73,1.2,333,870.4
10/2/2024 11:00,15,22.6,344,2,2.1,135,26.2,73,1.6,243,870.1
10/2/2024 12:00,16.6,25,340,1.7,2.2,136,26.7,72,2.9,263,869.6
10/2/2024 13:00,19.2,28.9,338,1.8,2.2,135,24.6,78,4.9,163,868.7
10/2/2024 14:00,18.9,28.6,343,2.3,2.3,132,23.4,80,3.7,203,868.3
10/2/2024 15:00,19.3,29.1,356,3.6,2.5,127,22,90,3.9,248,867.9
10/2/2024 16:00,21.2,31.3,375,5.3,2.8,120,21.3,93,4.6,249,868
10/2/2024 17:00,21.2,31.2,373,7.9,2.9,104,21.3,89,2.9,223,867.9
10/2/2024 18:00,21.8,32,420,9.8,3.4,97,20.9,94,3.6,207,868.5
10/2/2024 19:00,22.9,33.2,485,12.3,4.1,86,20.6,96,2.4,171,868.9
10/2/2024 20:00,23.2,33.2,537,14.2,4.7,77,20.3,97,2.4,171,869.3
10/2/2024 21:00,22.4,31.9,569,15,5.1,69,19.8,98,1.7,162,869.5
10/2/2024 22:00,21.3,30.4,589,15.2,5.4,63,19.7,99,3.1,167,869.4
10/2/2024 23:00,19.7,28.1,581,14.5,5.5,61,19.5,100,1.4,180,869.4
10/3/2024 0:00,18.7,26.9,529,12.3,5.5,68,19.4,100,3.1,177,868.9
10/3/2024 1:00,18,26.2,449,9.2,5.5,81,19.4,98,4.2,168,868.4
10/3/2024 2:00,17.9,26.1,384,6.7,5.2,90,19.5,98,2.2,279,868.5
10/3/2024 3:00,16.5,23.9,346,5.5,4.6,92,19.3,98,0.4,180,868.4
10/3/2024 4:00,14.8,21.4,322,5,3.9,91,19.3,98,3.2,161,868.2
10/3/2024 5:00,15.7,22.8,354,6.7,4.6,81,19.4,98,3.9,152,868.4
10/3/2024 6:00,14.8,21.2,363,6.8,4.4,86,18.8,100,2.2,284,869.2
10/3/2024 7:00,13.5,19.4,375,6.8,4.1,92,20,93,2.3,225,870.4
10/3/2024 8:00,11.3,16.3,376,6.3,3.7,101,21.3,88,4.2,306,871.1
10/3/2024 9:00,9.9,14.3,358,4.9,3.2,114,22.4,82,1.5,249,871.5
10/3/2024 10:00,8.6,12.5,329,3,2.6,128,23.5,77,5.4,356,871.5
10/3/2024 11:00,9,13.1,307,1.7,2.2,137,23.2,82,5.8,321,870.7
10/3/2024 12:00,10.5,15.3,294,1.4,2,134,23.6,79,2.1,322,869.8
10/3/2024 13:00,13,18.9,287,1.7,2,126,24.3,77,6.1,336,869
10/3/2024 14:00,14.7,21.5,292,2.5,2.1,118,24,77,6.3,323,868.3
10/3/2024 15:00,15.1,22.1,315,4.1,2.2,114,23,81,5.4,307,867.6
10/3/2024 16:00,14,20.4,350,6.2,2.4,111,22.3,85,7.1,311,867.7
10/3/2024 17:00,18.8,27.5,360,8.8,1.9,94,20.9,94,3.5,309,867.9
10/3/2024 18:00,20.3,29.3,369,8.7,2.3,92,20.2,98,2.5,225,868.3
10/3/2024 19:00,20.6,29.7,382,8.6,2.7,90,19.3,100,1.1,171,869.1
10/3/2024 20:00,19.8,28.5,389,8.4,3,88,18.9,100,1.9,163,869.5
10/3/2024 21:00,18.6,26.7,388,8.1,2.9,87,19.4,99,1.7,167,869.9
10/3/2024 22:00,16.1,23.1,383,7.6,2.6,86,19.4,100,2.5,172,869.7
10/3/2024 23:00,13.5,19.3,374,7,2.3,86,19,100,2.9,173,869.5
10/4/2024 0:00,11.8,16.9,358,6.1,2,86,18.9,98,1.9,202,869.4
10/4/2024 1:00,9.9,14.2,339,5,1.8,86,19.1,100,1.9,241,869.1
10/4/2024 2:00,10.1,14.5,327,4.4,1.7,85,19.1,99,1.1,288,868.8
10/4/2024 3:00,10.2,14.6,333,4.8,1.8,83,19.1,99,1.4,320,868.7
10/4/2024 4:00,10.8,15.5,348,5.6,2.1,80,19,99,0.9,307,868.8
10/4/2024 5:00,12.8,18.3,358,4.8,2.2,80,18.7,100,1.9,241,869.1
10/4/2024 6:00,11.3,16.1,347,4.7,2,83,19.7,98,3.3,319,869.3
10/4/2024 7:00,11.9,17.1,331,4.6,1.6,88,20.3,95,5.9,310,870.3
10/4/2024 8:00,9.4,13.5,315,4.3,1.3,92,21.6,87,6.8,310,871.2
10/4/2024 9:00,8.9,12.9,300,3.7,1.1,95,23,80,7,316,872
10/4/2024 10:00,8.8,12.9,285,2.8,0.8,96,23.9,75,7.1,333,872
10/4/2024 11:00,8.7,12.7,275,2.3,0.7,97,24.9,71,6.7,308,871.6
10/4/2024 12:00,8,11.7,270,2.1,0.6,97,24.3,76,9.2,291,870.9
10/4/2024 13:00,7.2,10.5,270,2.2,0.7,95,23.7,77,8.5,305,870.3
10/4/2024 14:00,6.8,9.8,277,2.8,0.8,93,22.9,83,9.2,291,869.3
10/4/2024 15:00,7.3,10.6,290,3.9,1.1,91,22.6,85,7.4,304,868.7
10/4/2024 16:00,8.7,12.6,310,5.4,1.6,88,21.9,88,6.2,300,868.4
10/4/2024 17:00,14.9,21.2,347,8.8,1.9,79,20.5,96,3.3,315,868.4
10/4/2024 18:00,15.2,21.7,336,8.2,2,80,19.6,99,3.2,357,869.3
10/4/2024 19:00,10.6,15.1,323,7.5,2.1,82,19.8,99,0.6,124,870.5
10/4/2024 20:00,9.6,13.7,323,7.3,2.3,81,19.2,99,2.6,168,870.9
10/4/2024 21:00,11.4,16.2,353,8.5,2.6,76,19.7,98,2.1,195,871.4
10/4/2024 22:00,12.4,17.7,397,10.3,3,68,19.5,98,1.8,135,871.3
10/4/2024 23:00,11.1,15.8,420,11.2,3.3,62,18.8,100,1.9,107,870.9
10/5/2024 0:00,8.9,12.7,402,10.2,3.3,61,18.8,100,2.3,119,870.5
10/5/2024 1:00,8,11.4,364,8.3,3.2,62,18.8,100,1,149,870.3
10/5/2024 2:00,7.8,11.2,335,6.9,3.2,62,18.9,100,1.3,34,870.1
10/5/2024 3:00,7.8,11.1,330,6.7,3.4,59,18.8,99,3.4,6,870
10/5/2024 4:00,7.9,11.4,335,7.1,3.6,55,18.6,98,3.6,6,870
10/5/2024 5:00,7.6,11,251,3.5,1.1,88,18.7,97,1.8,11,870.2
10/5/2024 6:00,8.1,11.7,267,4.1,1.3,90,19.2,98,3.2,333,870.6
10/5/2024 7:00,8.2,12.1,288,4.8,1.6,93,20,94,2.4,306,871.8
10/5/2024 8:00,8.6,12.6,300,5,1.8,97,21.4,87,4.4,302,872.6
10/5/2024 9:00,9,13.4,295,4.2,1.6,102,22.7,80,3.5,309,873.4
10/5/2024 10:00,8.9,13.3,280,3,1.3,108,24.1,72,4.1,319,873.6
10/5/2024 11:00,10.4,15.7,272,2.1,1.1,113,25,69,5.8,286,873.4
10/5/2024 12:00,10.1,15.1,270,1.7,1.2,116,24.7,69,6.9,290,872.6
10/5/2024 13:00,11.2,16.8,273,1.8,1.5,117,23.4,74,6.4,317,871.6
10/5/2024 14:00,11.3,16.9,294,2.9,1.8,115,22,85,3.7,259,871
10/5/2024 15:00,12.3,18.5,336,5.4,2,109,22.2,85,5.1,315,870.6
10/5/2024 16:00,13.4,20.1,396,8.9,2.2,99,22,87,5.6,312,870.8
10/5/2024 17:00,14,20.8,420,12.3,2.4,85,20.4,96,3.7,305,870.5
10/5/2024 18:00,16.5,23.9,408,11.4,2.7,85,19.7,98,0.8,153,871.4
10/5/2024 19:00,15,22,391,10.2,3.2,85,19.1,99,3,166,872.2
10/5/2024 20:00,13.7,19.9,384,9.5,3.6,84,19.4,99,3.4,162,873
10/5/2024 21:00,14,19.9,397,9.8,3.9,79,18.8,100,2,190,873.1
10/5/2024 22:00,13.9,19.8,419,10.5,4.1,73,18.7,100,3.8,139,873.5
10/5/2024 23:00,12.7,18,428,10.8,4.2,69,18.5,99,1.3,146,873.4
10/6/2024 0:00,12.2,17.3,415,10.1,4.4,69,18.2,99,1.5,111,873.4
10/6/2024 1:00,12.2,17.4,389,9,4.6,71,18.4,98,0.7,104,873
10/6/2024 2:00,13.1,18.7,362,7.8,4.4,74,17.7,99,1.1,171,872.5
10/6/2024 3:00,13.5,19.3,332,6.5,3.4,79,17.5,99,3.2,164,872.1
10/6/2024 4:00,15,21.5,301,5,2,84,17,100,1.4,180,872.1
10/6/2024 5:00,18.2,26.1,325,6.9,2.6,82,16.7,100,1.3,164,872.4
10/6/2024 6:00,19.4,27.9,323,6.6,2.5,87,18.3,99,3.9,208,873.7
10/6/2024 7:00,19.1,27.4,320,6.2,2.4,95,19.1,97,1.2,231,875
10/6/2024 8:00,16.1,23.2,309,5.5,2.2,101,21.4,85,2.7,312,875.9
10/6/2024 9:00,13.4,19.4,282,4.3,1.7,104,23.1,78,4.5,310,876.3
10/6/2024 10:00,10.6,15.2,249,2.8,1.2,105,24.6,71,6,311,876.7
10/6/2024 11:00,9.2,13.1,226,1.7,0.8,106,25.3,62,6,307,876.2
10/6/2024 12:00,10.2,14.6,223,1.3,0.8,109,25.6,62,6.2,287,875.6
10/6/2024 13:00,10.6,15.2,232,1.3,1,113,24.7,65,6.1,304,874.5
10/6/2024 14:00,9.6,13.7,246,1.8,1.2,113,24,71,8.8,317,873.7
10/6/2024 15:00,9.3,13.2,252,2.6,1.3,109,22.7,81,5.2,282,873.4
10/6/2024 16:00,9.5,13.6,263,4,1.5,103,22.2,83,5.5,293,873.3
10/6/2024 17:00,10.7,15.2,364,10.6,1.9,81,20.5,94,4.5,286,873
10/6/2024 18:00,13.6,19.5,481,16.1,2.7,72,19.9,97,2.6,129,874
10/6/2024 19:00,17.2,24.6,643,23.7,3.8,59,18.7,99,0.6,162,874.6
10/6/2024 20:00,20.7,29.6,760,28.7,4.7,49,19.1,98,2.5,201,875.3
10/6/2024 21:00,23.5,33.5,801,29.2,5.3,45,18.6,100,1.5,173,875.4
10/6/2024 22:00,21.5,30.7,798,27.3,5.8,44,18.6,100,1.4,130,875.4
10/6/2024 23:00,18.6,26.6,757,24.3,6,46,18.5,98,1.6,153,875.1
10/7/2024 0:00,16.3,23.3,657,20,5.9,53,18.1,99,3.3,171,874.6
10/7/2024 1:00,15,21.4,520,14.7,5.6,64,17.5,100,4.1,167,873.9
10/7/2024 2:00,12.9,18.5,409,10.5,5.3,73,17,100,4.2,162,873.5
10/7/2024 3:00,12.2,17.4,351,8.3,4.9,77,16.8,100,4.2,160,873.6
10/7/2024 4:00,12,17.1,321,7.2,4.6,78,16.6,100,3.6,171,873.9
10/7/2024 5:00,13.6,19.4,431,11.8,5.1,63,17.1,100,3.1,173,874.8
10/7/2024 6:00,17.8,25.4,404,10.4,5.3,76,18.4,99,1.1,162,876
10/7/2024 7:00,17.2,24.5,367,8.3,5.6,95,20.2,91,0.4,117,877.4
10/7/2024 8:00,14.4,20.6,334,6.4,5.5,110,21.7,82,1.3,352,877.9
10/7/2024 9:00,12.4,17.7,309,4.6,4.8,118,22.9,75,1.6,354,878.5
10/7/2024 10:00,11.3,16.1,288,2.9,3.6,123,24.3,69,4,342,878.4
10/7/2024 11:00,11.6,16.5,274,1.8,2.7,125,25.4,65,5.2,331,877.8
10/7/2024 12:00,10.9,15.7,265,1.3,2.1,124,25.8,62,6.4,310,877.1
10/7/2024 13:00,11,15.8,263,1.4,1.6,120,25.5,64,8.2,292,876.1
10/7/2024 14:00,11.6,16.5,276,2.3,1.3,114,24.9,67,9.4,300,875.1
10/7/2024 15:00,12.3,17.5,311,4.5,1.3,107,23.8,73,10.1,310,873.9
10/7/2024 16:00,12.8,18.3,363,7.7,1.6,98,22.7,79,8.6,311,873.8
10/7/2024 17:00,12.8,18.3,355,8.5,2.4,89,20.8,91,3.9,332,873.9
10/7/2024 18:00,15.9,22.6,463,13.5,3.1,79,19.9,94,2.9,90,874.8
10/7/2024 19:00,18.6,26.5,613,20.4,4.1,64,18.6,98,0.9,180,875.5
10/7/2024 20:00,22.3,31.8,734,25.5,4.9,53,19,98,1.6,180,876.3
10/7/2024 21:00,23.9,34.2,799,27.3,5.5,47,18.4,99,1.3,188,876
10/7/2024 22:00,22.9,32.6,835,27.3,5.9,44,18.4,98,3.1,173,875.6
10/7/2024 23:00,21.2,30.3,847,26.2,6.2,42,18.2,98,3.1,167,875.4
10/8/2024 0:00,19.8,28.2,829,23.9,6.2,40,18,100,3.1,167,875.1
10/8/2024 1:00,18.6,26.5,788,20.6,6.1,39,17.7,100,3.3,167,874.6
10/8/2024 2:00,17.6,25.1,751,17.7,5.8,37,17.3,100,3.2,153,873.9
10/8/2024 3:00,16.7,23.9,740,16.1,5.4,30,17,100,3.6,162,873.7
10/8/2024 4:00,16.2,23.1,734,14.9,4.9,22,16.5,99,3.3,171,873.7
10/8/2024 5:00,16.6,23.8,707,13.3,4,23,16.1,99,3.6,162,873.7
10/8/2024 6:00,19.7,28.2,604,11.3,4.9,51,18,98,0.7,166,875.3
10/8/2024 7:00,23.5,33.6,460,8.5,6,89,20.3,93,1.5,104,877.1
10/8/2024 8:00,18.2,26.1,348,6,6.4,118,21.8,84,1.2,27,877.9
10/8/2024 9:00,15.3,21.9,297,4.2,5.5,128,23.2,75,2.9,313,878.3
10/8/2024 10:00,13.6,19.4,278,2.7,3.9,128,24.2,71,6.1,304,877.9
10/8/2024 11:00,13.6,19.6,268,1.7,2.6,126,24.7,68,8.7,304,877.2
10/8/2024 12:00,14.7,21.1,259,1.2,1.8,125,24.9,67,9.9,303,875.9
10/8/2024 13:00,14.8,21.3,259,1.1,1.3,123,24.7,67,10.2,306,874.8
